start_index,stop_index,signal_class
1433526,1437877,N
1433877,1438219,N
1434219,1438569,N
1434569,1438926,N
1434926,1439286,N
1440528,1444880,N
1440880,1445228,N
1441228,1445573,N
1441573,1445921,N
1441921,1446277,N
1442277,1446624,N
1442624,1446979,N
1442979,1447330,N
1443330,1447684,N
1443684,1448033,N
1444033,1448391,N
1444391,1448753,N
1444753,1449096,N
1445096,1449455,N
1445455,1449805,N
1445805,1450170,N
1446170,1450512,N
1446512,1450867,N
1446867,1451228,N
1447228,1451571,N
1447571,1451929,N
1447929,1452289,N
1448289,1452638,N
1448638,1452989,N
1448989,1453338,N
1449338,1453696,N
1449696,1454039,N
1450039,1454388,N
1450388,1454746,N
1450746,1455097,N
1451097,1455455,N
1451455,1455806,N
1451806,1456143,N
1452143,1456489,N
1452489,1456831,N
1452831,1457183,N
1453183,1457532,N
1453532,1457877,N
1453877,1458232,N
1454232,1458575,N
1454575,1458940,N
1454940,1459299,N
1455299,1459663,N
1455663,1460016,N
1456016,1460374,N
1456374,1460733,N
1456733,1461093,N
1457093,1461457,N
1457457,1462183,N
1458183,1462542,N
1458542,1462907,N
1458907,1463274,N
1459274,1463624,V
1459624,1464341,N
1460341,1464695,N
1460695,1465049,N
1461049,1465417,N
1461417,1465767,N
1461767,1466133,N
1462133,1466476,V
1462476,1467192,N
1463192,1467550,N
1463550,1467910,N
1463910,1468267,N
1464267,1468634,N
1464634,1468978,N
1464978,1469343,N
1465343,1469705,N
1465705,1470075,N
1466075,1470428,N
1466428,1470777,N
1466777,1471144,N
1467144,1471510,N
1467510,1471873,N
1467873,1472228,N
1468228,1472593,N
1468593,1472949,N
1468949,1473310,N
1469310,1473662,N
1469662,1474031,N
1470031,1474393,N
1470393,1474737,N
1470737,1475094,N
1471094,1475454,N
1471454,1475813,N
1471813,1476160,N
1472160,1476520,N
1472520,1476877,N
1472877,1477233,N
1473233,1477588,N
1473588,1477960,N
1473960,1478311,N
1474311,1478661,N
1474661,1479012,N
1475012,1479364,N
1475364,1479721,N
1475721,1480095,N
1476095,1480443,N
1476443,1480800,N
1476800,1481148,N
1477148,1481517,N
1477517,1481872,N
1477872,1482235,N
1478235,1482595,N
1478595,1482947,N
1478947,1483315,N
1479315,1483673,N
1479673,1484030,N
1480030,1484396,N
1480396,1484748,N
1480748,1485110,N
1481110,1485476,N
1481476,1486188,N
1482188,1486539,N
1482539,1486891,N
1482891,1487263,N
1483263,1487602,N
1483602,1487956,N
1483956,1488307,N
1484307,1488672,N
1484672,1489023,N
1485023,1489381,N
1485381,1489724,N
1485724,1490083,N
1486083,1490440,N
1486440,1490798,N
1486798,1491151,N
1487151,1491503,N
1487503,1491858,N
1487858,1492215,N
1488215,1492558,N
1488558,1492932,N
1488932,1493273,N
1489273,1493616,N
1489616,1493975,N
1489975,1494340,N
1490340,1494691,N
1490691,1495035,N
1491035,1495404,N
1491404,1495766,N
1491766,1496125,N
1492125,1496483,N
1492483,1496845,N
1492845,1497200,N
1493200,1497558,N
1493558,1498119,N
1494119,1498476,V
1494476,1498999,N
1494999,1499359,N
1495359,1499718,N
1495718,1500076,N
1496076,1500442,N
1496442,1500801,N
1496801,1501155,N
1497155,1501521,N
1497521,1501884,N
1503968,1508323,N
1504323,1508681,N
1504681,1509036,N
1505036,1509393,N
1505393,1509761,N
1505761,1510105,N
1506105,1510477,N
1506477,1510828,N
1506828,1511171,N
1507171,1511540,N
1507540,1512246,N
1508246,1512604,N
1508604,1512962,A
1508962,1513313,V
1509313,1514037,N
1510037,1514396,N
1510396,1514754,N
1510754,1515112,N
1511112,1515479,N
1511479,1515830,N
1511830,1516196,N
1512196,1516549,N
1512549,1516909,N
1512909,1517279,N
1513279,1517632,N
1513632,1517989,N
1513989,1518356,N
1514356,1518713,N
1514713,1519073,N
1515073,1519430,N
1515430,1519789,N
1515789,1520148,N
1516148,1520531,N
1516531,1520883,N
1516883,1521248,N
1517248,1521613,N
1517613,1521973,N
1517973,1522339,N
1518339,1522690,N
1518690,1523055,N
1519055,1523407,N
1519407,1523781,N
1519781,1524135,N
1520135,1524506,N
1520506,1524860,N
1520860,1525218,N
1521218,1525575,N
1521575,1525932,N
1521932,1526291,N
1522291,1526647,N
1522647,1527007,N
1523007,1527365,N
1523365,1527732,N
1523732,1528091,N
1524091,1528457,N
1524457,1528806,N
1524806,1529166,N
1525166,1529532,N
1525532,1529882,N
1525882,1530240,N
1526240,1530591,N
1526591,1530945,N
1526945,1531301,N
1527301,1531658,N
1527658,1532016,N
1528016,1532375,N
1528375,1532731,N
1528731,1533075,N
1529075,1533441,N
1529441,1533793,N
1529793,1534142,N
1530142,1534500,N
1530500,1534853,N
1530853,1535217,N
1531217,1535568,N
1531568,1535934,N
1531934,1536284,N
1532284,1536651,N
1532651,1536998,N
1532998,1537368,N
1533368,1537717,N
1533717,1538069,N
1534069,1538427,N
1534427,1538785,N
1534785,1539139,N
1535139,1539485,N
1535485,1539848,N
1535848,1540203,N
1536203,1540544,N
1536544,1540910,N
1536910,1541269,N
1537269,1541633,N
1537633,1541989,N
1537989,1542351,N
1538351,1542704,N
1538704,1543077,N
1539077,1543444,N
1539444,1543811,N
1539811,1544161,N
1540161,1544526,N
1540526,1544885,N
1540885,1545241,N
1541241,1545598,N
1541598,1545954,N
1541954,1546310,N
1542310,1546671,N
1542671,1547036,N
1543036,1547378,N
1543378,1547737,N
1543737,1548092,N
1544092,1548450,N
1544450,1548804,N
1544804,1549178,N
1545178,1549529,N
1545529,1549896,N
1545896,1550262,N
1546262,1550621,N
1546621,1550993,N
1546993,1551370,N
1547370,1551722,N
1547722,1552088,N
1548088,1552454,N
1548454,1552837,N
1548837,1553189,N
1549189,1553560,N
1549560,1553930,N
1549930,1554291,N
1550291,1554656,N
1550656,1555014,N
1551014,1555381,N
1551381,1555746,N
1551746,1556105,N
1552105,1556456,N
1552456,1556822,N
1552822,1557182,N
1553182,1557543,N
1553543,1557904,N
1553904,1558265,N
1554265,1558631,N
1554631,1558993,N
1554993,1559363,N
1555363,1559719,N
1555719,1560081,N
1556081,1560640,N
1556640,1561000,V
1557000,1561532,N
1557532,1561898,N
1557898,1562261,N
1558261,1562823,N
1558823,1563189,V
1559189,1563723,N
1559723,1564092,N
1560092,1564458,N
1560458,1564831,N
1560831,1565193,N
1561193,1565559,N
1561559,1565924,N
1561924,1566292,N
1562292,1566658,N
1562658,1567040,N
1563040,1567400,N
1563400,1567774,N
1563774,1568149,N
1564149,1568515,N
1564515,1568877,N
1564877,1569249,N
1565249,1569618,N
1565618,1570191,N
1566191,1570560,V
1566560,1571094,N
1567094,1571661,N
1567661,1572394,N
1568394,1572931,N
1568931,1573285,N
1569285,1573666,N
1569666,1574019,N
1570019,1574392,N
1570392,1574764,N
1570764,1575324,N
1571324,1576206,N
1572206,1576569,A
1572569,1576927,N
1572927,1577287,N
1573287,1577644,N
1573644,1577994,N
1573994,1578352,N
1574352,1578710,N
1574710,1579069,N
1575069,1579418,N
1575418,1579768,N
1575768,1580119,N
1576119,1580676,N
1576676,1581195,N
1577195,1581561,N
1577561,1581908,N
1577908,1582256,N
1578256,1582627,N
1578627,1582969,N
1578969,1583329,N
1579329,1583675,N
1579675,1584020,N
1580020,1584370,N
1580370,1584721,N
1580721,1585061,N
1581061,1585402,N
1581402,1585757,N
1581757,1586100,N
1582100,1586446,N
1582446,1586787,N
1582787,1587139,N
1583139,1587480,N
1588216,1592561,N
1588561,1592902,N
1597940,1602283,N
1598283,1602616,N
1598616,1602958,N
1598958,1603290,N
1599290,1603629,N
1599629,1603957,N
1599957,1604310,N
1600310,1604649,V
1600649,1605333,N
1601333,1605675,N
1601675,1606016,A
1602016,1606361,N
1602361,1607050,N
1603050,1607392,N
1603392,1607741,N
1603741,1608084,N
1604084,1608433,N
1604433,1608790,N
1604790,1609132,N
1605132,1609484,N
1605484,1609837,N
1605837,1610191,N
1606191,1610541,N
1606541,1610896,N
1606896,1611239,N
1607239,1611584,N
1607584,1611934,N
1607934,1612276,N
1608276,1612625,N
1608625,1612966,N
1608966,1613308,N
1609308,1613656,N
1609656,1614003,N
1610003,1614355,N
1610355,1614710,N
1610710,1615066,N
1611066,1615419,N
1611419,1615783,N
1611783,1616149,N
1612149,1616509,N
1612509,1616864,N
1612864,1617227,N
1613227,1617589,N
1613589,1617951,N
1613951,1618317,N
1614317,1618679,N
1614679,1619049,N
1615049,1619409,N
1615409,1619775,N
1615775,1620128,N
1616128,1620485,N
1616485,1620844,N
1616844,1621217,N
1617217,1621568,N
1617568,1621935,N
1617935,1622293,N
1618293,1622653,N
1618653,1623218,N
1619218,1623579,V
1619579,1624102,N
1620102,1624660,N
1620660,1625378,N
1621378,1625908,N
1621908,1626253,N
1622253,1626618,N
1622618,1626976,N
1622976,1627702,N
1623702,1628067,N
1624067,1628428,A
1624428,1628988,N
1624988,1629352,V
1625352,1629878,N
1625878,1630243,N
1626243,1630612,N
1626612,1630969,N
1626969,1631325,N
1627325,1631679,N
1627679,1632052,N
1628052,1632410,N
1628410,1632777,N
1628777,1633129,N
1629129,1633495,N
1629495,1633852,N
1629852,1634220,N
1630220,1634587,N
1630587,1634937,N
1630937,1635304,N
1631304,1635861,N
1631861,1636390,N
1632390,1636752,N
1632752,1637116,N
1633116,1637471,N
1633471,1637841,N
1633841,1638213,N
1634213,1638946,N
1634946,1639303,N
1635303,1639671,N
1635671,1640045,N
1636045,1640405,N
1636405,1640778,N
1636778,1641141,N
1637141,1641504,N
1637504,1642237,N
1638237,1642795,N
1638795,1643335,N
1639335,1643691,N
1639691,1644053,N
1640053,1644412,N
1640412,1644988,N
1640988,1645354,N
1641354,1646097,N
1642097,1647014,N
1643014,1647388,A
1643388,1647967,N
1643967,1648511,N
1644511,1649079,N
1645079,1649995,N
1645995,1650348,A
1646348,1650714,A
1646714,1651096,N
1647096,1651670,N
1647670,1652037,V
1648037,1652570,N
1648570,1652938,N
1648938,1653313,N
1649313,1653671,N
1649671,1654039,N
1650039,1654404,N
1650404,1654772,N
1650772,1655138,N
1651138,1655520,N
1651520,1655888,N
1651888,1656256,N
1652256,1656630,N
1652630,1657379,N
1653379,1657755,N
1653755,1658119,N
1654119,1658496,N
1654496,1658863,N
1654863,1659236,N
1655236,1659605,N
1655605,1659971,N
1655971,1660330,N
1656330,1660896,N
1656896,1661259,V
1657259,1662162,N
1658162,1662711,N
1658711,1663242,N
1659242,1663604,V
1659604,1663972,A
1659972,1664697,N
1660697,1665060,V
1661060,1665430,A
1661430,1666163,N
1662163,1666530,N
1662530,1666882,N
1662882,1667259,N
1663259,1667632,N
1663632,1668372,N
1664372,1668739,N
1664739,1669107,N
1665107,1669481,N
1665481,1669848,N
1665848,1670207,N
1666207,1670589,N
1666589,1670952,N
1666952,1671323,N
1667323,1671881,N
1667881,1672422,N
1668422,1672785,N
1668785,1673157,N
1669157,1673523,N
1669523,1673890,N
1669890,1674264,A
1670264,1674640,A
1670640,1675772,N
1671772,1676147,A
1672147,1676523,A
1672523,1676899,N
1672899,1677478,N
1673478,1678024,N
1674024,1678407,N
1674407,1678788,N
1674788,1679173,N
1675173,1679536,N
1675536,1679916,N
1675916,1680288,A
1676288,1680665,A
1676665,1681786,N
1677786,1682164,A
1678164,1682532,A
1678532,1682909,A
1678909,1683672,N
1679672,1684045,N
1680045,1684424,A
1680424,1685007,N
1681007,1685375,A
1681375,1686098,N
1682098,1687333,N
1683333,1687690,A
1683690,1688048,A
1684048,1688416,N
1684416,1688781,N
1684781,1689141,N
1685141,1689503,N
1685503,1689871,N
1685871,1690233,N
1686233,1690811,N
1686811,1691182,V
1687182,1691556,A
1687556,1692474,N
1688474,1692841,A
1688841,1693216,A
1689216,1693584,N
1689584,1693966,N
1689966,1694333,N
1690333,1694708,N
1690708,1695087,N
1691087,1695672,N
1691672,1696208,N
1692208,1696591,V
1692591,1696959,N
1692959,1697550,N
1693550,1697925,N
1693925,1698306,A
1694306,1698684,A
1694684,1699609,N
1695609,1699987,N
1695987,1700374,A
1696374,1700742,N
1696742,1701121,N
1697121,1701701,N
1697701,1702077,V
1698077,1702625,N
1698625,1702996,N
1698996,1703370,N
1699370,1703756,N
1699756,1704501,N
1700501,1705093,N
1701093,1705477,N
1701477,1705859,N
1701859,1706243,N
1702243,1706624,N
1702624,1707004,N
1703004,1707385,A
1703385,1707766,A
1703766,1709077,N
1705077,1709459,A
1705459,1710048,N
1706048,1710425,V
1706425,1710801,A
1706801,1711717,N
1707717,1712093,A
1708093,1712679,N
1708679,1713057,N
1709057,1713430,N
1709430,1713803,N
1709803,1714178,N
1710178,1714555,N
1710555,1714933,N
1710933,1715305,N
1711305,1715681,N
1711681,1716061,N
1712061,1716440,N
1712440,1717198,N
1713198,1717574,N
1713574,1717952,A
1713952,1718331,N
1714331,1718881,N
1714881,1719267,N
1715267,1719641,N
1715641,1720019,N
1716019,1720395,N
1716395,1720989,N
1716989,1721371,N
1717371,1721755,N
1717755,1722310,N
1718310,1722688,V
1718688,1723293,N
1719293,1723676,A
1719676,1724060,A
1727513,1732059,N
1728059,1732427,N
1728427,1732785,N
1728785,1733151,N
1729151,1733526,N
1729526,1733901,N
1729901,1734635,N
1730635,1735212,N
1731212,1735961,N
1731961,1736338,A
1732338,1736711,A
1732711,1737643,N
1733643,1738018,N
1734018,1738394,A
1734394,1738778,N
1734778,1739144,N
1735144,1739742,N
1735742,1740292,N
1736292,1740875,N
1736875,1741252,N
1737252,1741629,N
1737629,1742007,N
1738007,1742381,N
1738381,1742759,N
1738759,1743310,N
1739310,1743694,V
1739694,1744453,N
1740453,1744820,N
1740820,1745211,A
1741211,1745587,N
1741587,1746187,N
1742187,1746572,N
1742572,1746960,N
1742960,1747518,N
1743518,1747912,V
1743912,1748694,N
1744694,1749086,N
1745086,1749477,N
1745477,1749854,N
1745854,1750261,N
1746261,1750855,N
1746855,1751242,V
1747242,1751812,N
1747812,1752196,V
1748196,1752811,N
1748811,1753196,N
1749196,1753582,A
1749582,1753968,N
1749968,1754736,N
1750736,1755117,N
1751117,1755501,A
1751501,1755885,N
1751885,1756653,N
1752653,1757036,N
1753036,1757419,A
1753419,1757799,A
1753799,1758728,N
1754728,1759120,A
1755120,1759495,A
1755495,1760252,N
1756252,1760826,N
1756826,1761205,V
1757205,1761961,N
1757961,1762336,N
1758336,1762714,A
1758714,1763094,N
1759094,1763637,N
1759637,1764231,N
1760231,1764612,N
1760612,1764996,A
1760996,1765375,A
1761375,1766313,N
1762313,1766696,A
1762696,1767286,N
1763286,1767668,N
1763668,1768051,A
1764051,1768437,N
1764437,1769211,N
1765211,1769602,N
1765602,1769994,N
1765994,1770388,N
1766388,1770782,A
1766782,1771579,N
1767579,1771974,A
1767974,1772556,N
1768556,1772953,N
1768953,1773573,N
1769573,1774543,N
1770543,1775161,N
1771161,1775952,N
1771952,1776345,A
1772345,1776739,A
1772739,1777309,N
1773309,1777707,V
1773707,1778305,N
1774305,1778694,V
1774694,1779472,N
1775472,1779854,N
1775854,1780234,A
1776234,1780614,A
1776614,1781547,N
1777547,1781914,A
1777914,1782494,N
1778494,1782871,V
1778871,1783416,N
1779416,1783995,N
1779995,1784373,V
1780373,1784751,A
1780751,1785507,N
1781507,1785883,N
1781883,1786263,A
1782263,1786814,N
1782814,1787405,N
1783405,1787783,N
1783783,1788165,A
1784165,1788546,N
1784546,1789309,N
1785309,1789688,N
1785688,1790072,N
1786072,1790456,N
1786456,1790841,N
1786841,1791611,N
1787611,1791998,N
1787998,1792384,A
1788384,1792775,N
1788775,1793551,N
1789551,1793941,N
1789941,1794331,N
1790331,1794723,N
1790723,1795116,N
1791116,1795508,N
1791508,1795895,N
1791895,1796285,N
1792285,1796677,A
1792677,1797069,A
1793069,1798424,N
1794424,1799028,A
1795028,1799806,N
1795806,1800191,N
1796191,1800577,N
1796577,1800965,N
1796965,1801351,N
1797351,1801917,N
1797917,1802684,N
1798684,1803287,N
1799287,1804071,N
1800071,1804460,N
1800460,1804854,N
1800854,1805249,N
1801249,1805644,N
1801644,1806042,N
1802042,1806433,N
1802433,1806825,N
1802825,1807222,N
1803222,1807620,N
1803620,1808018,N
1804018,1808419,N
1804419,1808812,N
1804812,1809209,N
1805209,1809613,N
1805613,1810017,A
1806017,1810825,N
1806825,1811222,N
1807222,1811623,N
1807623,1812025,N
1808025,1812426,A
1808426,1813219,N
1809219,1813612,V
1809612,1814579,N
1810579,1814971,A
1810971,1815581,N
1811581,1815973,N
1811973,1816365,N
1812365,1816946,N
1812946,1817547,N
1813547,1817937,N
1813937,1818330,N
1814330,1818724,N
1814724,1819123,N
1815123,1819522,N
1815522,1819914,N
1815914,1820306,N
1816306,1820699,N
1816699,1821094,N
1817094,1821487,N
1817487,1821876,N
1817876,1822267,N
1818267,1822659,N
1818659,1823050,N
1819050,1823437,N
1819437,1823823,N
1824400,1828767,N
1824767,1829133,N
1825133,1829502,N
1825502,1829874,N
1825874,1830248,N
1826248,1830625,N
1826625,1831002,N
1827002,1831379,N
1827379,1831934,N
1827934,1832526,N
1828526,1832907,N
1828907,1833292,A
1829292,1833676,A
1829676,1834623,N
1830623,1835216,N
1831216,1835601,V
1831601,1836544,N
1832544,1836927,A
1832927,1837318,A
1833318,1837917,N
1833917,1838309,N
1834309,1838697,N
1834697,1839088,N
1835088,1839481,N
1835481,1840052,N
1836052,1840669,N
1836669,1841061,N
1837061,1841458,N
1837458,1841855,N
1837855,1842252,A
1838252,1843051,N
1839051,1843445,N
1839445,1843841,A
1839841,1844237,A
1840237,1845023,N
1841023,1845417,N
1841417,1845813,N
1841813,1846212,N
1842212,1846610,N
1842610,1847007,N
1843007,1847402,N
1843402,1847979,N
1843979,1848603,N
1844603,1849403,N
1845403,1849799,A
1845799,1850198,A
1846198,1850597,N
1846597,1851385,N
1847385,1851776,N
1847776,1852169,A
1848169,1852562,A
1848562,1853347,N
1849347,1853740,N
1849740,1854138,N
1850138,1854536,N
1850536,1854934,N
1850934,1855334,N
1851334,1855728,N
1851728,1856124,N
1852124,1856522,N
1852522,1856865,V
1852865,1857711,N
1853711,1858102,N
1854102,1858497,N
1854497,1858890,N
1854890,1859287,N
1855287,1859682,N
1855682,1860073,N
1856073,1860467,N
1856467,1860867,N
1856867,1861265,A
1857265,1862064,N
1858064,1862460,N
1858460,1862857,A
1858857,1863255,A
1859255,1864049,N
1860049,1864441,A
1860441,1864839,A
1860839,1865634,N
1861634,1866028,N
1862028,1866425,N
1862425,1866824,N
1862824,1867218,N
1863218,1867608,N
1863608,1867999,N
1863999,1868387,N
1864387,1868777,N
1864777,1869163,N
1865163,1869549,N
1865549,1869936,N
1865936,1870324,N
1866324,1870707,N
1866707,1871092,N
1867092,1871477,N
1867477,1872248,N
1868248,1872632,N
1868632,1873019,N
1869019,1873410,N
1869410,1873807,N
1869807,1874202,N
1870202,1874595,N
1870595,1874993,N
1870993,1875395,N
1871395,1875797,N
1871797,1876201,A
1872201,1877010,N
1873010,1877417,N
1873417,1877823,N
1873823,1878228,N
1874228,1878640,N
1874640,1879045,N
1875045,1879445,N
1875445,1879846,N
1875846,1880250,N
1876250,1880651,N
1876651,1881052,N
1877052,1881453,N
1877453,1881851,N
1877851,1882251,N
1878251,1882651,N
1878651,1883051,N
1879051,1883453,N
1879453,1883850,N
1879850,1884247,N
1880247,1884652,N
1880652,1885055,N
1881055,1885454,A
1881454,1886258,N
1882258,1886655,N
1882655,1887060,N
1883060,1887463,N
1883463,1887866,A
1883866,1888666,N
1884666,1889061,N
1885061,1889455,N
1885455,1889850,N
1885850,1890245,N
1886245,1890637,A
1886637,1891418,N
1887418,1891810,N
1887810,1892202,N
1888202,1892596,N
1888596,1892990,A
1888990,1893774,N
1889774,1894167,N
1890167,1894564,N
1890564,1894961,N
1890961,1895358,A
1891358,1896146,N
1892146,1896536,N
1897121,1901498,N
1897498,1901874,N
1897874,1902253,N
1898253,1902631,N
1898631,1903013,N
1899013,1903392,N
1899392,1903773,N
1899773,1904156,N
1900156,1904541,N
1900541,1904927,N
1900927,1905309,N
1901309,1905694,N
1901694,1906081,N
1902081,1906467,N
1902467,1906850,N
1902850,1907236,N
1903236,1907622,N
1903622,1908010,N
1904010,1908398,N
1904398,1908783,N
1904783,1909171,N
1905171,1909557,N
1905557,1909944,N
1905944,1910331,N
1906331,1910716,N
1906716,1911106,N
1907106,1911497,N
1907497,1911892,N
1907892,1912290,N
1908290,1912690,N
1908690,1913085,N
1909085,1913487,N
1909487,1913890,N
1909890,1914295,A
1910295,1915111,N
1911111,1915514,N
1911514,1915922,N
1911922,1916329,N
1912329,1916738,A
1912738,1917556,N
1913556,1917956,N
1913956,1918365,N
1914365,1918774,N
1914774,1919185,A
1915185,1920000,N
1916000,1920404,N
1916404,1920810,N
1916810,1921215,N
1917215,1921565,V
1917565,1922429,N
1918429,1922830,N
1918830,1923233,N
1919233,1923638,N
1919638,1924041,A
1920041,1924845,N
1920845,1925245,N
1921245,1925649,N
1921649,1926053,N
1922053,1926458,N
1922458,1926865,N
1922865,1927270,N
1923270,1927671,N
1923671,1928070,N
1924070,1928469,N
1924469,1928871,N
1924871,1929270,N
1925270,1929662,N
1925662,1930057,N
1926057,1930451,N
1926451,1930852,N
1926852,1931248,N
1927248,1931642,N
1927642,1932040,N
1928040,1932439,N
1928439,1932840,N
1928840,1933236,N
1929236,1933629,N
1929629,1934026,N
1930026,1934422,N
1930422,1934817,N
1930817,1935207,N
1931207,1935597,N
1931597,1935986,N
1931986,1936379,N
1932379,1936770,N
1932770,1937157,N
1933157,1937549,N
1933549,1937940,N
1933940,1938335,N
1934335,1938733,N
1934733,1939128,N
1935128,1939524,N
1935524,1939921,N
1935921,1940319,N
1936319,1940721,N
1936721,1941124,N
1937124,1941523,N
1937523,1941927,N
1937927,1942332,N
1938332,1942739,N
1938739,1943146,N
1939146,1943555,N
1939555,1943960,N
1939960,1944365,N
1940365,1944771,N
1940771,1945177,N
1941177,1945585,N
1941585,1945992,N
1941992,1946393,N
1942393,1946793,N
1942793,1947194,N
1943194,1947539,N
1943539,1947992,N
1943992,1948387,N
1944387,1948780,N
1944780,1949176,N
1945176,1949574,N
1945574,1949973,N
1945973,1950372,N
1946372,1950764,N
1946764,1951162,N
1947162,1951563,N
1947563,1951965,A
1947965,1952774,N
1948774,1953175,N
1949175,1953581,N
1949581,1953989,N
1949989,1954396,A
1950396,1955208,N
1951208,1955611,N
1951611,1956016,N
1952016,1956418,N
1952418,1956821,N
1952821,1957222,N
1953222,1957619,N
1953619,1958017,N
1954017,1958421,N
1954421,1958824,N
1954824,1959230,N
1955230,1959637,N
1955637,1960041,N
1956041,1960445,N
1956445,1960853,N
1956853,1961257,A
1957257,1962066,N
1958066,1962462,N
1958462,1962863,N
1958863,1963265,N
1959265,1963667,A
1959667,1964467,N
1960467,1964862,N
1960862,1965256,N
1961256,1965653,N
1961653,1966047,N
1962047,1966436,N
1962436,1966824,N
1962824,1967212,N
1963212,1967604,N
1963604,1967994,N
1963994,1968380,N
1964380,1968770,N
1964770,1969161,N
1965161,1969553,N
1965553,1969941,N
1965941,1970329,N
1966329,1970719,N
1966719,1971108,N
1967108,1971494,N
1967494,1971881,N
1967881,1972268,N
1968268,1972655,N
1968655,1973040,N
1969040,1973424,N
1969424,1973811,N
1969811,1974200,N
1970200,1974593,N
1970593,1974980,N
1970980,1975370,N
1971370,1975760,N
1971760,1976152,N
1972152,1976542,N
1972542,1976931,N
1972931,1977322,N
1973322,1977716,N
1973716,1978110,N
1974110,1978502,N
1974502,1978894,N
1974894,1979289,N
1975289,1979684,N
1975684,1980084,N
1976084,1980485,N
1976485,1980882,N
1976882,1981280,N
1977280,1981683,N
1977683,1982086,A
1978086,1982895,N
1978895,1983295,N
1979295,1983700,N
1979700,1984103,N
1980103,1984508,A
1980508,1985319,N
1981319,1985719,N
1981719,1986121,A
1982121,1986527,N
1982527,1987117,N
1983117,1987743,N
1983743,1988144,N
1984144,1988550,N
1984550,1988953,N
1984953,1989358,A
1985358,1990164,N
1986164,1990560,N
1986560,1990963,N
1986963,1991368,N
1987368,1991775,N
1987775,1992179,N
1988179,1992580,N
1988580,1992983,N
1988983,1993386,N
1989386,1993790,N
1989790,1994195,N
1990195,1994599,N
1990599,1994995,N
1990995,1995391,N
1991391,1995784,A
1991784,1996570,N
1992570,1996957,N
1992957,1997341,N
1993341,1997726,N
1993726,1998113,N
1994113,1998496,N
1994496,1998879,N
1994879,1999262,N
1995262,1999647,N
1995647,2000032,N
1996032,2000417,N
1996417,2000799,N
1996799,2001184,N
1997184,2001569,N
1997569,2001956,N
1997956,2002341,N
1998341,2002724,N
1998724,2003108,N
1999108,2003493,N
1999493,2003879,N
1999879,2004263,N
2000263,2004645,N
2000645,2005029,N
2001029,2005412,N
2001412,2005799,N
2001799,2006186,N
2002186,2006570,N
2002570,2006956,N
2002956,2007343,N
2003343,2007733,N
2003733,2008124,N
2004124,2008513,N
2004513,2008902,N
2004902,2009294,N
2005294,2009686,A
2005686,2010477,N
2006477,2010869,N
2006869,2011263,N
2007263,2011656,N
2007656,2012049,A
2008049,2012836,N
2008836,2013224,N
2009224,2013612,N
2009612,2014001,N
2010001,2014388,N
2010388,2014776,N
2010776,2015160,N
2011160,2015547,N
2011547,2015937,N
2011937,2016328,N
2012328,2016719,A
2012719,2017504,N
2013504,2017893,N
2013893,2018282,N
2014282,2018671,N
2014671,2019060,N
2015060,2019449,N
2015449,2019835,N
2015835,2020221,N
2016221,2020608,N
2016608,2020996,A
2016996,2021772,N
2017772,2022157,N
2018157,2022544,A
2018544,2022933,A
2018933,2024102,N
2020102,2024491,A
2020491,2024881,A
2020881,2025272,N
2021272,2025666,N
2021666,2026061,N
2022061,2026457,N
2022457,2026847,N
2022847,2027239,N
2023239,2027632,N
2023632,2028024,N
2024024,2028416,N
2024416,2028807,N
2024807,2029197,N
2025197,2029591,N
2025591,2029987,N
2025987,2030382,N
2026382,2030780,N
2026780,2031179,N
2027179,2031575,N
2027575,2031972,N
2027972,2032372,N
2028372,2032770,N
2028770,2033168,A
2029168,2033959,N
2029959,2034351,N
2030351,2034745,N
2030745,2035139,N
2031139,2035541,N
2031541,2035938,N
2031938,2036331,N
2032331,2036723,N
2032723,2037117,N
2033117,2037513,N
2033513,2037906,N
2033906,2038295,N
2034295,2038684,N
2034684,2039076,N
2035076,2039465,N
2035465,2039854,N
2035854,2040245,N
2036245,2040635,N
2036635,2041025,N
2037025,2041410,N
2037410,2041795,N
2037795,2042180,N
2038180,2042564,N
2038564,2042949,N
2038949,2043330,N
2039330,2043712,A
2039712,2044094,A
2040094,2045037,N
2041037,2045611,N
2041611,2045991,A
2041991,2046371,N
2042371,2046749,N
2042749,2047128,N
2043128,2047510,N
2043510,2047894,N
2043894,2048278,N
2044278,2048665,N
2044665,2049051,N
2045051,2049438,N
2045438,2049827,N
2045827,2050218,A
2046218,2051005,N
2047005,2051397,N
2047397,2051791,N
2047791,2052184,N
2048184,2052577,N
2048577,2052971,N
2048971,2053362,N
2049362,2053752,N
2049752,2054144,N
2050144,2054534,N
2050534,2054923,N
2050923,2055307,N
2051307,2055691,N
2051691,2056074,N
2052074,2056842,N
2052842,2057224,N
2053224,2057606,N
2053606,2057990,N
2053990,2058373,N
2054373,2058755,N
2054755,2059135,N
2055135,2059515,N
2055515,2059895,N
2055895,2060275,N
2056275,2060652,N
2056652,2061032,N
2057032,2061413,N
2057413,2061791,N
2057791,2062550,N
2058550,2062927,N
2058927,2063305,N
2059305,2063684,N
2059684,2064064,N
2060064,2064824,N
2060824,2065203,N
2061203,2065583,N
2061583,2065965,N
2061965,2066346,N
2062346,2066727,N
2062727,2067109,N
2063109,2067488,N
2063488,2067869,N
2063869,2068248,N
2064248,2068629,N
2064629,2069006,N
2065006,2069385,N
2065385,2069763,N
