start_index,stop_index,signal_class
2419838,2424321,N
2420321,2424671,V
2420671,2425121,A
2421121,2425995,N
2421995,2426484,N
2422484,2426886,A
2422886,2427302,N
2423302,2427810,N
2423810,2428218,N
2424218,2428628,N
2424628,2429101,N
2425101,2429511,N
2425511,2429952,N
2425952,2430408,N
2426408,2430758,N
2426758,2431190,N
2427190,2431666,N
2427666,2432549,N
2428549,2433457,N
2429457,2433956,A
2429956,2434348,A
2430348,2434805,N
2430805,2435297,N
2431297,2435660,N
2431660,2436114,N
2432114,2436540,N
2432540,2436997,N
2432997,2437405,N
2433405,2437855,N
2433855,2438312,N
2434312,2438720,N
2434720,2439180,N
2435180,2439629,N
2435629,2440053,N
2436053,2440536,N
2436536,2440934,N
2436934,2441403,N
2437403,2441844,N
2437844,2442251,N
2438251,2442708,N
2438708,2443109,N
2439109,2443600,N
2439600,2444000,N
2440000,2444516,N
2440516,2444892,N
2440892,2445316,N
2441316,2445807,N
2441807,2446240,N
2442240,2446598,N
2442598,2447033,N
2443033,2447499,N
2443499,2447966,N
2443966,2448322,V
2444322,2448798,N
2444798,2449231,N
2445231,2449655,N
2445655,2450097,N
2446097,2450571,N
2446571,2451022,N
2447022,2451447,N
2447447,2451888,N
2447888,2452395,N
2448395,2452796,N
2448796,2453255,N
2449255,2453762,N
2449762,2454145,N
2450145,2454569,N
2450569,2455028,N
2451028,2455452,N
2451452,2455896,N
2451896,2456343,N
2452343,2456784,N
2452784,2457295,N
2453295,2457667,N
2453667,2458118,N
2454118,2458568,N
2454568,2458992,N
2454992,2459425,N
2455425,2459849,N
2455849,2460291,N
2456291,2460790,N
2456790,2461200,N
2457200,2461639,N
2457639,2462097,N
2458097,2462539,N
2458539,2462980,N
2458980,2463405,N
2459405,2463855,N
2459855,2464326,N
2460326,2464729,N
2460729,2465171,N
2461171,2465653,N
2461653,2466012,V
2462012,2466478,N
2462478,2466928,N
2462928,2467236,V
2463236,2468170,N
2464170,2468585,N
2464585,2469092,N
2465518,2469917,N
2465917,2470259,N
2466259,2470742,N
2466742,2471500,N
2467500,2471966,N
2467966,2472425,N
2468425,2472889,N
2468889,2473232,A
2469232,2474114,N
2470114,2474964,N
2470964,2475389,A
2471389,2475889,N
2471889,2476272,N
2472272,2476711,N
2472711,2477154,N
2473154,2477629,N
2473629,2478020,N
2474020,2478454,N
2474454,2478903,N
2474903,2479371,N
2475371,2479752,N
2475752,2480194,N
2476194,2480610,N
2476610,2481051,N
2477051,2481468,N
2477468,2481892,N
2477892,2482366,N
2478366,2482801,N
2478801,2483283,N
2479283,2483701,N
2479701,2484127,N
2480127,2484575,N
2480575,2485015,N
2481015,2485448,N
2481448,2485914,N
2481914,2486338,N
2482338,2486773,N
2482773,2487313,N
2483313,2487672,V
2483672,2488137,N
2484137,2488589,N
2484589,2489011,N
2485011,2489446,N
2485446,2489895,N
2485895,2490352,N
2486352,2490778,N
2486778,2491262,N
2487262,2491670,N
2487670,2492194,N
2488194,2492582,N
2488582,2493085,N
2489085,2493392,V
2489392,2493760,N
2489760,2494250,N
2490250,2494758,N
2490758,2495133,V
2491133,2495608,N
2491608,2496082,N
2492082,2496531,N
2492531,2496979,N
2492979,2497389,N
2493389,2497840,N
2493840,2498340,N
2494340,2498748,N
2494748,2499182,N
2495182,2499681,N
2495681,2500063,N
2496063,2500505,N
2496505,2500999,N
2496999,2501396,N
2497396,2501878,N
2497878,2502711,N
2498711,2503077,A
2499077,2503551,N
2499551,2504014,N
2500014,2504452,N
2500452,2504908,N
2500908,2505384,N
2501384,2505809,N
2501809,2506240,N
2502240,2506700,N
2502700,2507179,N
2503179,2507641,N
2503641,2508065,N
2504065,2508539,N
2504539,2508963,N
2504963,2509374,N
2505374,2509830,N
2505830,2510280,N
2506280,2510706,N
2506706,2511162,N
2507162,2511588,N
2507588,2512079,N
2508079,2512478,N
2508478,2512913,N
2508913,2513345,N
2509345,2513735,N
2509735,2514144,N
2510144,2514660,N
2510660,2515510,N
2511510,2515976,N
2511976,2516402,N
2512402,2516868,N
2512868,2517375,N
2513375,2517767,N
2513767,2518201,N
2514201,2518642,N
2514642,2519090,N
2515090,2519449,A
2515449,2519856,A
2515856,2520814,N
2516814,2521272,N
2517272,2521655,A
2517655,2522089,N
2518089,2522580,N
2518580,2522980,N
2518980,2523439,N
2519439,2523897,N
2519897,2524321,N
2520321,2524738,N
2520738,2525179,N
2521179,2525620,N
2521620,2526052,N
2522052,2526496,N
2522496,2526969,N
2522969,2527387,N
2523387,2527840,N
2523840,2528285,N
2524285,2528744,N
2524744,2529195,N
2525195,2529527,V
2525527,2530009,N
2526009,2530501,N
2526501,2530917,N
2526917,2531384,N
2527384,2531699,V
2527699,2532134,N
2528134,2532525,N
2528525,2532966,N
2528966,2533407,A
2529407,2534383,N
2530383,2534798,A
2530798,2535266,N
2531266,2535647,N
2531647,2536078,N
2532078,2536606,N
2532606,2536963,V
2532963,2537397,N
2533397,2537889,N
2533889,2538272,N
2534272,2538746,N
2534746,2539189,N
2535189,2539637,N
2535637,2540088,N
2536088,2540537,N
2536537,2540878,A
2536878,2541287,A
2537287,2542263,N
2538263,2542662,A
2538662,2543110,A
2539110,2543553,N
2539553,2544003,N
2540003,2544495,N
2540495,2544919,N
2540919,2545361,N
2541361,2545809,N
2541809,2546277,N
2542277,2546743,N
2542743,2547186,N
2543186,2547635,N
2543635,2548051,N
2544051,2548484,N
2544484,2548951,N
2544951,2549432,N
2545432,2549707,V
2545707,2550641,N
2546641,2551083,N
2547083,2551600,N
2547600,2551967,V
2547967,2552499,N
2548499,2552883,N
2548883,2553375,N
2549375,2553649,V
2549649,2554090,N
2550090,2554540,N
2550540,2555040,N
2551040,2555448,N
2551448,2555872,N
2551872,2556372,N
2552372,2556831,N
2552831,2557206,N
2553206,2557640,N
2553640,2558081,N
2554081,2558507,N
2554507,2558979,N
2554979,2559409,N
2555409,2559848,N
2555848,2560291,N
2556291,2560745,N
2556745,2561171,N
2557171,2561663,N
2557663,2562070,N
2558070,2562552,N
2558552,2562970,N
2558970,2563453,N
2559453,2563845,N
2559845,2564286,N
2560286,2564745,N
2560745,2565169,N
2561169,2565628,N
2561628,2566051,N
2562051,2566519,N
2562519,2566976,N
2562976,2567409,N
2563409,2567869,N
2563869,2568318,N
2564318,2568800,N
2564800,2569201,N
2565201,2569667,N
2565667,2570100,N
2566100,2570542,N
2566542,2571016,N
2567016,2571441,N
2567441,2571891,N
2567891,2572341,N
2568341,2572783,N
2568783,2573275,N
2569275,2573732,N
2569732,2574198,N
2570198,2574598,N
2570598,2575032,N
2571032,2575489,N
2571489,2575923,N
2571923,2576356,N
2572356,2576830,N
2572830,2577289,N
2573289,2577697,N
2573697,2578114,A
2574114,2579005,N
2575005,2579429,N
2575429,2579938,N
2575938,2580262,V
2576262,2580712,N
2576712,2581229,N
2577229,2581619,V
2577619,2582503,N
2578503,2583009,N
2579009,2583376,A
2579376,2583836,N
2579836,2584252,N
2580252,2584701,N
2580701,2585143,N
2581143,2585601,N
2581601,2586052,N
2582052,2586526,N
2582526,2586911,N
2582911,2587376,N
2583376,2587817,N
2583817,2588275,N
2584275,2588718,N
2584718,2589184,N
2585184,2589583,N
2585583,2590067,N
2586067,2590540,N
2586540,2590899,V
2586899,2591367,N
2587367,2591808,N
2587808,2592249,N
2588249,2592758,N
2588758,2593132,V
2589132,2593609,N
2589609,2594049,N
2590049,2594506,N
2590506,2594973,N
2590973,2595431,N
2591431,2595890,N
2591890,2596414,N
2592414,2597255,N
2593255,2597715,N
2593715,2598155,N
2594155,2598598,N
2594598,2599071,A
2595071,2599833,N
2595833,2601297,N
2597297,2601753,A
2597753,2602188,A
2598188,2602654,N
2598654,2603462,N
2599462,2604103,N
2600103,2604579,N
2600579,2604854,V
2600854,2605345,A
2601345,2606285,N
2602285,2606785,N
2602785,2607236,N
2603236,2607678,N
2603678,2608143,N
2604143,2608610,N
2604610,2609051,N
2605051,2609486,N
2605486,2609918,N
2605918,2610400,N
2606400,2610900,N
2606900,2611285,N
2607285,2611717,A
2607717,2612475,N
2608475,2613525,N
2609525,2613815,A
2609815,2614833,N
2610833,2615308,N
2611308,2615729,A
2611729,2616199,N
2612199,2616607,V
2612607,2617515,N
2613515,2617923,N
2613923,2618386,N
2614386,2618822,N
2614822,2619256,N
2615256,2619748,N
2615748,2620140,N
2616140,2620596,N
2616596,2621047,N
2617047,2621472,N
2617472,2621930,N
2617930,2622389,N
2618389,2622846,N
2618846,2623295,N
2619295,2623671,N
2619671,2624112,N
2620112,2624580,N
2620580,2624978,N
2620978,2625404,N
2621404,2625870,N
2621870,2626312,N
2622312,2626761,A
2622761,2627669,N
2623669,2628111,N
2624111,2628519,A
2624519,2629051,N
2625051,2629427,N
2625427,2629886,N
2625886,2630360,N
2626360,2630776,V
2626776,2631752,N
2627752,2632141,A
2628141,2632575,A
2628575,2633032,N
2629032,2633458,N
2629458,2633884,A
2629884,2634832,N
2630832,2635248,N
2631248,2635699,N
2631699,2636106,N
2632106,2636565,N
2632565,2636997,N
2632997,2637422,N
2633422,2637897,N
2633897,2638388,N
2634388,2638804,N
2634804,2639238,N
2635238,2639729,N
2635729,2640153,N
2636153,2640604,N
2636604,2641045,N
2637045,2641536,N
2637536,2642022,N
2638022,2642403,N
2638403,2642857,N
2638857,2643335,N
2639335,2643810,N
2639810,2644260,N
2640260,2644726,N
2640726,2645034,V
2641034,2645984,N
2641984,2646376,A
2642376,2646875,N
2642875,2647292,N
2643292,2647791,N
2643791,2648166,A
2644166,2649081,N
2645081,2649965,N
2645965,2650432,A
2646432,2651314,N
2647314,2652280,N
2648572,2653430,N
2649430,2653921,N
2649921,2654371,N
2650371,2654645,V
2650645,2655137,N
2651137,2655619,N
2651619,2656036,V
2652036,2656952,N
2652952,2657395,A
2653395,2658144,N
2654144,2658769,N
2654769,2659486,N
2655486,2660101,N
2656101,2660992,N
2656992,2661443,N
2657443,2661893,N
2657893,2662318,N
2658318,2662664,N
2658664,2663076,N
2659076,2663600,N
2659600,2664025,N
2660025,2664466,N
2660466,2664969,N
2660969,2665376,N
2661376,2665833,N
2661833,2666241,N
2662241,2666699,N
2662699,2667099,N
2663099,2667567,N
2663567,2668049,N
2664049,2668447,N
2664447,2668856,N
2664856,2669298,N
2665298,2669748,N
2665748,2670232,N
2666232,2670656,N
2666656,2671089,A
2667089,2671972,N
2669206,2673697,N
2670089,2674381,V
2670381,2675111,N
2671111,2675713,N
2671713,2676163,V
2672163,2677062,N
2673062,2677346,A
2673346,2678453,N
2674453,2678837,A
2674837,2679328,A
2675328,2679736,N
2675736,2680246,N
2676246,2680670,N
2676670,2681069,N
2677069,2681586,N
2677586,2681986,N
2677986,2682422,N
2678422,2682861,N
2678861,2683285,N
2679285,2683769,N
2679769,2684185,N
2680185,2684592,N
2680592,2685068,N
2681509,2685876,N
2682326,2687110,N
2684050,2688350,V
2684350,2688799,N
2684799,2689258,N
2685258,2689566,V
2685566,2690341,N
2686341,2690799,N
2686799,2691455,N
2687455,2691878,N
2687878,2692289,N
2688289,2692748,N
2688748,2693173,N
2689173,2693631,N
2689631,2694098,N
2690098,2694547,N
2690547,2694981,N
2690981,2695422,N
2691422,2695847,N
2691847,2696346,N
2692346,2696663,V
2692663,2697121,N
2693121,2697613,N
2693613,2698038,N
2694038,2698462,A
2694462,2699378,N
2695378,2699813,N
2695813,2700246,N
2696246,2700745,N
2696745,2701144,N
2697144,2701596,N
2697596,2702093,N
2698093,2702527,N
2698527,2702977,N
2698977,2703451,N
2699451,2703793,V
2699793,2704685,N
2700685,2705125,V
2701125,2706082,N
2702082,2706391,A
2702391,2707160,N
2703160,2708215,N
2704215,2708613,A
2704613,2709531,N
2705531,2709956,A
2705956,2710889,N
2706889,2711322,A
2707322,2712092,N
2708092,2712672,N
2708672,2713528,N
2709528,2714286,N
2710286,2714729,A
2710729,2715371,N
2711371,2715736,V
2711736,2716042,A
2712042,2716913,N
2712913,2717494,N
2713494,2718434,N
2714434,2718693,A
2714693,2719594,N
2715594,2720674,N
2716674,2721083,A
2717083,2722448,N
2718448,2722822,A
2718822,2723122,A
2719122,2723714,N
2719714,2724156,N
2720156,2724913,N
2720913,2725521,N
2721521,2726479,N
2722479,2726878,A
2722878,2727819,N
2723819,2728244,A
2724244,2729044,N
2725044,2729553,V
2725553,2730386,N
2726386,2730868,N
2726868,2731249,N
2727249,2731700,N
2727700,2732109,N
2728109,2732542,N
2728542,2732984,N
2728984,2733491,N
2729491,2733900,N
2729900,2734324,N
2730324,2734740,N
2730740,2735183,N
2731183,2735665,N
2731665,2736064,N
2732064,2736506,N
2732506,2736905,N
2732905,2737422,N
2733422,2737863,N
2734305,2738738,N
2734738,2739055,V
2735055,2739480,N
2735480,2739921,A
2735921,2740853,N
2736853,2741238,A
2737238,2741728,N
2737728,2742162,N
2738162,2742588,N
2738588,2743044,N
2739044,2743494,N
2739494,2743887,N
2739887,2744368,N
2740368,2744812,N
2740812,2745269,N
2741269,2745676,N
2741676,2746083,N
2742083,2746600,N
2742600,2747000,N
2743000,2747467,N
2743467,2747865,N
2743865,2748207,V
2744207,2749145,N
2745145,2749615,A
2745615,2750306,N
2746306,2750916,N
2746916,2751856,N
2747856,2752252,A
2748252,2752705,N
2748705,2753197,N
2749197,2753572,V
2749572,2754071,N
2750071,2754480,N
2750480,2754930,N
2750930,2755371,N
2751371,2755795,N
2751795,2756279,N
2752279,2756711,N
2752711,2757120,N
2753120,2757536,N
2753536,2757953,A
2753953,2758827,N
2754827,2759260,N
2755260,2759711,N
2755711,2760137,N
2756137,2760578,N
2756578,2760967,N
2756967,2761426,N
2757426,2761883,N
2757883,2762293,N
2758293,2762748,N
2758748,2763134,N
2759134,2763557,N
2759557,2764050,N
2760050,2764492,N
2760492,2764949,N
2760949,2765362,N
2761362,2765798,A
2761798,2766721,N
2762721,2767115,A
2763115,2767572,N
2763572,2768055,N
2764055,2768505,N
2764505,2768903,N
2764903,2769296,N
2765296,2769788,N
2765788,2770638,N
2766638,2771064,N
2767064,2771562,A
2767562,2771978,V
2767978,2772870,N
2768870,2773244,V
2769244,2774161,N
2770161,2774561,A
2770561,2774993,A
2770993,2775852,N
2771852,2776309,N
2772309,2776775,N
2772775,2777201,N
2773201,2777697,N
2773697,2778109,N
2774109,2778591,N
2774591,2778981,N
2774981,2779458,N
2775458,2779875,N
2775875,2780357,N
2776357,2780687,V
2776687,2781672,N
2777672,2782015,A
2778015,2782931,N
2778931,2783347,N
2779347,2783766,A
2779766,2784198,N
2780198,2784705,N
2780705,2785105,N
2781105,2785539,N
2781539,2785955,N
2781955,2786454,N
2782454,2786880,N
2782880,2787334,N
2783334,2787779,N
2783779,2788288,N
2784288,2788720,N
2784720,2789138,N
2785138,2789594,N
2785594,2790110,N
2786110,2790454,V
2786454,2790936,N
2786936,2791440,N
2787440,2791827,N
2787827,2792336,N
2788336,2792702,N
2788702,2793167,N
2789167,2793650,N
2789650,2794068,N
2790068,2794476,N
2790476,2794991,N
2790991,2795442,N
2791442,2795827,N
2791827,2796275,N
2792275,2796741,N
2792741,2797207,A
2793207,2798092,N
2794092,2798523,N
2794523,2798872,A
2794872,2799331,N
2795331,2799764,A
2795764,2800647,N
2796647,2801138,N
2797138,2801539,N
2797539,2801996,N
2797996,2802397,N
2798397,2802913,N
2798913,2803336,N
2799336,2803737,N
2799737,2804121,N
2800121,2804611,N
2800611,2805028,N
2801028,2805503,N
2801503,2805893,N
2801893,2806363,N
2802363,2806850,N
2802850,2807269,N
2803269,2807752,N
2803752,2808143,N
2804143,2808610,A
2804610,2809517,N
2805517,2809984,A
2805984,2810808,N
2806808,2811308,N
2807308,2811683,A
2807683,2812199,N
2808199,2812641,N
2808641,2813025,N
2809025,2813540,N
2809540,2813941,N
2809941,2814366,N
2810366,2814823,N
2810823,2815321,N
2811321,2815631,V
2811631,2816105,N
2812105,2816540,N
2812540,2816980,N
2812980,2817455,A
2813455,2818404,N
2814404,2818820,A
2814820,2819279,N
2815279,2819663,N
2815663,2820162,N
2816162,2820595,N
2816595,2821036,N
2817036,2821503,N
2817503,2821919,N
2817919,2822352,N
2818352,2822768,N
2818768,2823251,N
2819251,2823709,N
2819709,2824142,N
2820142,2824576,N
2820576,2825008,N
2821008,2825465,N
2821465,2825867,N
2821867,2826359,N
2822359,2826732,N
2822732,2827191,N
2823191,2827589,N
2823589,2828000,N
2824000,2828498,N
2824498,2828873,N
2824873,2829340,N
2825340,2829838,N
2825838,2830247,N
2826247,2830616,N
2826616,2831112,N
2827112,2831582,N
2827582,2831963,N
2827963,2832446,N
2828446,2832921,N
2828921,2833304,N
2829304,2833729,N
2829729,2834195,N
2830195,2834638,N
2830638,2835070,N
2831070,2835553,N
2831553,2836019,N
2832019,2836477,N
2832477,2836918,N
2832918,2837294,V
2833294,2838199,N
2834199,2838466,A
2834466,2839052,N
2835052,2839461,N
2835461,2839783,V
2836408,2840833,N
2837249,2841991,N
2837991,2842475,N
2838874,2843207,A
2841356,2845747,A
2848202,2852827,N
2849172,2853701,N
2849701,2854151,N
2850151,2854593,A
2850593,2855417,N
2851417,2855859,N
2851859,2856300,N
2852300,2856808,N
2852808,2857267,N
2853267,2857806,N
2854140,2858564,N
2854564,2858970,N
2854970,2859773,N
2855773,2860665,N
2856665,2860921,A
2856921,2861756,N
2857756,2862166,V
2858166,2862988,N
2858988,2863396,V
2859396,2864220,N
2860220,2864788,N
2860788,2865645,N
2861645,2866472,N
2862472,2866753,V
2862753,2867727,N
2863727,2868145,A
2864145,2868882,N
2864882,2869501,N
2865501,2869869,A
2865869,2870318,N
2866318,2870676,N
2866676,2871152,N
2867152,2871568,N
2867568,2871952,A
2867952,2872849,N
2868849,2873267,A
2869267,2874075,N
2870075,2874542,N
2870542,2875011,N
2871011,2875442,N
2871442,2875831,N
2871831,2876329,N
2872329,2876764,N
2872764,2877190,N
2873190,2877656,N
2873656,2878014,N
2874014,2878449,N
2874449,2878832,N
2874832,2879254,N
2875254,2879757,N
2875757,2880156,N
2876156,2880638,N
2876638,2881012,N
2877012,2881474,N
2877474,2881871,V
2877871,2882536,N
2878536,2882796,V
2878796,2883203,N
2879203,2883701,N
2879701,2884153,N
2880153,2884502,N
2880502,2884951,N
2880951,2885361,N
2889714,2894180,N
2890180,2894589,N
2890589,2894883,V
2890883,2895438,N
2891438,2895889,N
2891889,2896380,N
2892380,2896787,N
2892787,2897221,N
2893221,2897702,N
2893702,2898102,N
2894102,2898588,N
2894588,2899036,N
2895036,2899461,N
2895461,2899902,N
2895902,2900278,N
2896278,2900792,N
2896792,2901382,N
2897382,2901670,A
2897670,2901977,A
2897977,2903140,N
2899140,2904133,N
2900133,2904516,A
2900516,2905225,N
2901225,2905633,N
2901633,2906166,N
2902166,2906449,V
2902449,2907008,N
2903008,2907448,V
2904524,2908957,A
2907188,2912097,N
2908097,2912546,A
2908546,2913372,N
2909372,2913845,N
2909845,2914254,N
2910254,2914620,N
2910620,2915127,N
2911127,2915561,N
2911561,2915928,N
2911928,2916419,N
2912419,2916868,N
2913260,2917602,A
2913602,2918043,A
2914043,2918926,N
2914926,2919259,V
2915259,2919960,N
2915960,2920376,A
2916376,2920792,A
2916792,2921792,N
2917792,2922445,N
2918445,2923051,N
2919051,2923716,N
2919716,2924300,N
2920300,2925001,N
2921001,2925855,N
2921855,2926713,N
2922713,2927146,A
2923146,2928015,N
2924015,2928454,N
2924454,2929014,N
2925014,2929314,V
2925314,2930178,N
2926178,2930610,A
2926610,2931678,N
2927678,2932339,N
2928339,2932963,N
2928963,2933320,A
2929320,2934053,N
2930053,2934912,N
2930912,2935336,A
2931336,2935753,A
2931753,2936169,N
2932169,2936785,N
2933586,2938225,N
2934817,2939473,N
2935473,2940084,N
2936084,2940874,N
2936874,2941358,A
2937358,2942017,N
2938017,2942641,N
2938641,2943283,N
2939283,2943708,N
2939708,2944138,N
2940138,2944741,N
2940741,2945199,V
2941199,2945989,N
2941989,2946455,N
2942455,2946856,V
2942856,2947763,N
2943763,2948145,A
2944145,2948592,A
2951944,2956310,A
2952310,2956732,A
2952732,2957219,N
2953219,2957567,V
2953567,2958084,N
2954084,2958508,N
2954508,2958867,N
2954867,2959334,N
2955334,2959735,N
2955735,2960188,N
2956188,2960558,N
2956558,2960991,N
2956991,2961448,N
2957448,2961834,N
2957834,2962348,N
2958348,2962717,V
2958717,2963190,N
2959190,2963616,N
2959616,2964081,N
2960081,2964456,N
2960456,2964890,N
2960890,2965339,N
2961339,2965831,N
2961831,2966288,N
2962288,2966746,N
2962746,2967189,N
2963189,2967714,N
2963714,2968004,V
2964004,2968480,N
2964480,2968862,N
2970802,2975128,V
2971128,2975452,N
2976631,2981135,A
2977135,2981548,V
2977548,2982889,N
2978889,2983340,A
2979340,2983732,A
2979732,2984222,N
2980222,2984697,N
2980697,2985106,N
2981106,2985571,N
2981571,2985930,N
2981930,2986372,N
2982372,2986808,A
2982808,2987746,N
2983746,2988092,A
2984092,2988587,N
2984587,2988937,V
2984937,2989428,N
2985428,2989838,N
2988703,2993314,N
2989314,2993735,N
2989735,2994160,N
2990160,2994635,N
2990635,2995135,N
2991135,2995543,N
2991543,2995991,N
2991991,2996443,A
2992443,2997351,N
2993351,2997874,N
2993874,2998311,N
2994311,2998734,N
2994734,2999174,N
2995174,2999634,N
2995634,3000075,N
2996075,3000532,N
2996532,3000973,N
2996973,3001415,N
2997415,3001823,N
2997823,3002273,N
2998273,3002788,N
2998788,3003157,N
2999157,3003597,N
2999597,3003990,N
2999990,3004505,N
3000505,3004897,N
3000897,3005147,V
3001147,3005696,N
3001696,3006187,N
3002187,3006571,N
3002571,3006978,N
3002978,3007229,V
3003229,3008070,N
3004070,3008660,N
3004660,3008927,A
3004927,3009527,N
3005527,3009786,V
3005786,3010394,N
3006394,3010649,V
3006649,3012110,N
3008110,3012559,A
3008559,3012936,A
3008936,3013251,V
3009251,3013834,N
3009834,3014119,V
3010119,3014724,N
3010724,3015151,N
3011151,3015425,V
3011425,3016499,N
3012499,3016908,A
3012908,3017383,A
3013383,3017790,A
3013790,3018731,N
3014731,3019421,N
3015421,3020048,A
3016048,3020980,N
3016980,3021372,A
3017372,3021797,A
3017797,3022603,N
3018603,3023192,N
3019192,3023581,A
3019581,3024064,N
3020064,3024505,N
3020505,3024987,N
3020987,3025404,N
3021404,3025829,N
3021829,3026305,N
3022305,3026721,N
3022721,3027136,N
3023136,3027595,N
3023595,3028085,N
3024085,3028460,N
3024460,3028902,N
3024902,3029385,N
3025385,3029810,N
3025810,3030194,V
3026194,3031076,N
3027076,3031518,N
3027518,3031934,A
3027934,3032343,A
3028343,3032969,N
3028969,3034009,N
3030009,3034358,A
3030358,3034839,A
3030839,3035201,A
3032374,3036991,N
3033641,3037916,N
3033916,3038373,N
3034373,3038816,N
3034816,3039233,N
3035233,3039632,N
3035632,3040098,N
3036098,3040564,N
3036564,3040932,N
3036932,3041415,N
3042671,3047111,N
3043111,3047515,N
3043515,3048012,N
3044012,3048444,N
3044444,3048853,N
3044853,3049402,N
3045402,3049853,N
3045853,3050302,N
3046302,3050718,N
3046718,3051501,N
3047501,3052151,N
3048151,3053042,N
3049042,3053401,A
3049401,3053893,N
3049893,3054334,N
3050334,3054767,N
3050767,3055274,N
3051274,3055725,N
3051725,3055994,V
3051994,3056608,N
3052608,3057008,N
3053008,3057469,A
3053469,3058348,N
3054348,3058647,V
3054647,3059485,N
3055485,3059905,N
3055905,3060332,A
3056332,3060947,N
3056947,3061264,V
3057264,3061996,N
3057996,3062431,N
3058431,3062864,N
3058864,3063305,N
3059305,3063739,N
3059739,3064364,N
3060364,3065222,N
3061222,3065629,A
3061629,3066071,N
3062071,3066463,N
3062463,3066912,N
3062912,3067230,V
3063230,3067717,N
3063717,3068169,N
3064169,3068611,N
3064611,3069103,N
3065103,3069586,N
3065586,3070027,N
3066027,3070486,N
3066486,3070860,N
3066860,3071302,N
3067302,3071761,N
3067761,3072537,N
3068537,3073185,N
3069185,3073528,A
3069528,3073999,N
3069999,3074484,N
3070484,3074926,N
3070926,3075300,N
3071300,3075742,N
3071742,3076258,N
3072258,3076641,N
3072641,3077075,N
3073075,3077599,N
3073599,3077990,N
3073990,3078432,N
3074432,3078866,N
3074866,3079382,N
3075382,3079839,N
3075839,3080206,V
3076206,3080713,N
3076713,3081165,N
3077165,3081539,N
3077539,3081989,N
3077989,3082504,N
3078504,3082888,V
3078888,3083397,N
3079397,3083788,N
3079788,3084222,N
3080222,3084705,N
3080705,3085129,N
3081129,3085613,N
3081613,3086112,N
3082112,3086503,N
3082503,3086952,N
3082952,3087385,N
3083385,3087878,N
3083878,3088153,A
3084153,3088620,A
3084620,3090046,N
3086046,3090478,A
3086478,3090742,A
3086742,3091235,N
3087235,3091719,N
3087719,3092168,N
3088168,3092585,N
3088585,3093027,N
3089027,3093477,N
3089477,3093935,N
3089935,3094453,N
3090453,3094809,V
3090809,3095341,N
3091341,3095775,N
3091775,3096168,N
3092168,3096617,N
3092617,3097093,N
3093093,3097464,N
3093464,3097941,N
3093941,3098366,N
3094366,3098775,N
3094775,3099191,N
3095191,3099624,N
3095624,3100049,N
3096049,3100516,N
3096516,3100907,N
3096907,3101419,N
3097419,3101797,N
3097797,3102265,N
3098265,3102706,N
3098706,3103148,N
3099148,3103572,N
3099572,3103972,N
3099972,3104432,N
3100432,3104881,N
3100881,3105264,V
3101264,3106206,N
3102206,3106549,A
3102549,3107072,N
3103072,3107438,N
3103438,3107896,N
3103896,3108396,N
3104396,3108763,N
3104763,3109179,N
3105179,3109666,N
3105666,3110080,N
3106080,3110521,N
3106521,3111021,N
3107021,3111487,N
3107487,3111895,N
3107895,3112321,N
3108321,3112837,N
3108837,3113203,V
3109203,3113727,N
3109727,3114151,N
3110151,3114644,N
3110644,3115111,N
3111111,3115504,N
3111504,3115954,N
3111954,3116410,N
3112410,3116852,N
3112852,3117318,N
3113318,3117768,N
3113768,3118210,N
3114210,3118718,N
3114718,3119127,N
3115127,3119576,N
3115576,3120035,N
3116035,3120484,N
3116484,3120917,N
3116917,3121416,N
3117416,3121834,N
3117834,3122293,N
3118293,3122774,N
3118774,3123167,N
3119167,3123617,N
3119617,3124065,N
3120065,3124532,N
3120532,3124974,N
3120974,3125404,N
3121404,3125748,A
3121748,3126165,A
3122165,3127924,N
3123924,3128340,A
3124340,3128772,A
3124772,3129631,N
3125631,3130042,N
3126042,3130481,N
3126481,3130897,N
3126897,3131329,N
3127329,3132010,N
3128010,3132596,N
3128596,3132980,V
3128980,3133724,N
3129724,3134297,N
3130297,3134754,V
3130754,3135662,N
3131662,3136103,A
3132103,3136946,N
3132946,3137243,V
3133243,3137887,N
3133887,3138294,N
3134294,3138794,N
3134794,3139203,N
3135203,3139661,N
3135661,3140120,N
3136120,3140585,N
3136585,3141026,N
3137026,3141543,N
3137543,3141953,N
3137953,3142444,N
3138444,3142916,N
3138916,3143300,N
3139300,3143751,N
3139751,3144234,N
3140234,3144609,N
3140609,3145067,N
3141067,3145507,N
3141507,3146017,N
3142017,3146434,N
3142434,3146874,N
3142874,3147341,N
3143341,3147766,N
3143766,3148290,N
3144290,3148665,V
3144665,3149145,N
3145145,3149599,N
3145599,3150090,N
3146090,3150507,N
3146507,3151015,N
3147015,3151422,N
3147422,3151871,N
3147871,3152298,N
3148298,3152732,N
3148732,3153206,N
3149206,3153646,N
3149646,3154146,N
3150146,3154569,N
3150569,3155039,N
3151039,3155430,N
3151430,3155864,N
3151864,3156312,N
3152312,3156805,N
3152805,3157171,V
3153171,3157705,N
3153705,3158113,N
3154113,3158496,N
3154496,3159012,N
3155012,3159395,N
3155395,3159829,N
3155829,3160277,N
3156277,3160671,N
3156671,3161103,N
3157103,3161619,N
3157619,3161970,V
3157970,3162428,N
3158428,3162885,N
