start_index,stop_index,signal_class
2530249,2534941,N
2530941,2535407,N
2531407,2535667,A
2531667,2535975,N
2531975,2536250,N
2532250,2536729,N
2532729,2537107,N
2533107,2537633,N
2533633,2537889,V
2533889,2538575,N
2534575,2539045,N
2535045,2539493,N
2536079,2540368,V
2536368,2540855,N
2537555,2542015,N
2538015,2542265,V
2539191,2543607,A
2541126,2545670,A
2542522,2546811,A
2542811,2547063,A
2544689,2548940,V
2547123,2551669,V
2548595,2553081,N
2549081,2553355,A
2549355,2553615,N
2549615,2553913,N
2549913,2554174,N
2550174,2554425,A
2553997,2558473,N
2554473,2558927,N
2555471,2559778,V
2555778,2560037,V
2556973,2561227,A
2557227,2561479,A
2559046,2563515,A
2560501,2565079,N
2561079,2565552,N
2561552,2566011,N
2562011,2566269,V
2563848,2568305,N
2564305,2568555,V
2564555,2569239,N
2565239,2569698,N
2565698,2570156,N
2566156,2570703,N
2566703,2570990,V
2566990,2571513,N
2567513,2572250,N
2568250,2572549,A
2568549,2573037,A
2569037,2573953,N
2569953,2574427,N
2570427,2574893,N
2570893,2575357,N
2571357,2575635,V
2571635,2576157,N
2572157,2576512,N
2572512,2576979,N
2572979,2577444,N
2573444,2577731,V
2573731,2578085,N
2574085,2578567,N
2574567,2579265,N
2576313,2580599,A
2576599,2581097,A
2578047,2582509,N
2578509,2582805,A
2578805,2583056,V
2579056,2583525,N
2579525,2584013,N
2580013,2584455,N
2580455,2584925,N
2580925,2585374,N
2581374,2585631,V
2581631,2586717,N
2582717,2587224,N
2583224,2587679,A
2583679,2588278,N
2584278,2588539,N
2584539,2588789,V
2584789,2589187,N
2585187,2589661,N
2585661,2589923,V
2585923,2590499,N
2586499,2591205,N
2587205,2591465,A
2587465,2591750,N
2587750,2592033,N
2588033,2592307,N
2589267,2593729,A
2591133,2595387,V
2592387,2596861,A
2597411,2601673,A
2597673,2601925,V
2598935,2603230,A
2599230,2603500,A
2599500,2603883,N
2599883,2604343,N
2600343,2604617,V
2600617,2604873,A
2600873,2605377,N
2601377,2606069,N
2602069,2606510,N
2602510,2606817,V
2602817,2607397,N
2603397,2607867,N
2603867,2608325,N
2604325,2608805,N
2607117,2611371,A
2607371,2611661,A
2607661,2611953,N
2608447,2612701,V
2609618,2614305,N
2610305,2614563,A
2612139,2616585,A
2612585,2617039,A
2613039,2617495,N
2613495,2617747,V
2613747,2618272,N
2614272,2618878,N
2614878,2619362,N
2615362,2619657,V
2615657,2620219,N
2616219,2620707,N
2617411,2621865,N
2622713,2626965,N
2623219,2627495,N
2632331,2636590,V
2633747,2638201,A
2634201,2638781,A
2635792,2640051,A
2636051,2640501,A
2636501,2641653,N
2637653,2642104,A
2638104,2642571,A
2638571,2643027,N
2639027,2643523,N
2639523,2644145,N
2640145,2644713,N
2640713,2644993,V
2640993,2645505,N
2641505,2645972,N
2650681,2654935,V
2652067,2656511,N
2652511,2656967,N
2652967,2657429,N
2653429,2657887,N
2653887,2658344,N
2654344,2658799,N
2654799,2659259,N
2655259,2659515,V
2655515,2659847,N
2655847,2660133,V
2656133,2660629,N
2656629,2660879,V
2656879,2661383,N
2657383,2661841,N
2658445,2662741,V
2659757,2664158,A
2660158,2664410,V
2664773,2669029,V
2665029,2669377,A
2666129,2670387,A
2666387,2670703,A
2666703,2671012,N
2667012,2671495,N
2667495,2671965,N
2667965,2672419,N
2668419,2672669,V
2668669,2673333,N
2669333,2673936,N
2669936,2674389,N
2670389,2674912,N
2670912,2675285,N
2671285,2675733,N
2671733,2675989,N
2671989,2676293,N
2672293,2676576,N
2672576,2676837,N
2672837,2677315,N
2673315,2677992,N
2673992,2678609,N
2674609,2679133,N
2675133,2679385,V
2675385,2679851,N
2675851,2680303,N
2676303,2680563,V
2676563,2681060,N
2677060,2681651,N
2677651,2682112,N
2678112,2682579,N
2678579,2683038,N
2679038,2683491,N
2679491,2683748,V
2679748,2684075,N
2680075,2684356,N
2680356,2684841,N
2680841,2685304,N
2681304,2685767,N
2683394,2687849,N
2683849,2688371,N
2684371,2688925,N
2684925,2689699,N
2685699,2689979,A
2685979,2690229,V
2686229,2690929,N
2686929,2691377,N
2687377,2691878,N
2687878,2692353,N
2688353,2692615,V
2688615,2693007,A
2689007,2693643,N
2690608,2695113,A
2691895,2696235,A
2692235,2696489,V
2692489,2696873,N
2692873,2697401,N
2693401,2697865,V
2693865,2698809,N
2694809,2699196,N
2695196,2699467,V
2695467,2699873,N
2695873,2700369,N
2696369,2700827,N
2696827,2701389,N
2697389,2701877,N
2697877,2702155,N
2698155,2702408,N
2698408,2702666,N
2698666,2702983,N
2698983,2703463,N
2699463,2704261,N
2700261,2704552,A
2700552,2705695,N
2701695,2706395,N
2703275,2707775,V
2705153,2709405,A
2705405,2709662,A
2705662,2710083,N
2706083,2710539,N
2706539,2710924,V
2707883,2712363,N
2708363,2712829,N
2708829,2713273,N
2709273,2713724,N
2709724,2714177,N
2710177,2714437,V
2710437,2714691,V
2710691,2715434,N
2711434,2715736,A
2711736,2716007,V
2712007,2716917,N
2712917,2717177,A
2713177,2717681,N
2713681,2718189,N
2714189,2718499,V
2714499,2718762,A
2714762,2719731,N
2715731,2720298,N
2716298,2720567,V
2716567,2721521,N
2717521,2722077,N
2718077,2722535,N
2718535,2722799,V
2718799,2723235,N
2719235,2723535,N
2719535,2723840,N
2719840,2724105,N
2720105,2724595,N
2720595,2725053,N
2721053,2725513,N
2721513,2725763,V
2722891,2727144,A
2723144,2727595,A
2724270,2728533,N
2724533,2728800,A
2724800,2729080,A
2725080,2729841,N
2725841,2730477,N
2726477,2730928,V
2726928,2731579,N
2727579,2732282,N
2728282,2732983,N
2728983,2733307,A
2729307,2733690,A
2733330,2737786,N
2733786,2738243,A
2735186,2739509,A
2735509,2739790,A
2735790,2740291,A
2737407,2741908,A
2737908,2742389,A
2738389,2743175,N
2739175,2743443,A
2739443,2743696,V
2739696,2744459,N
2740459,2744778,N
2740778,2745065,A
2741065,2745316,N
2741316,2745785,N
2741785,2746487,N
2742487,2746963,V
2742963,2747765,N
2743765,2748047,V
2745033,2749467,A
2748369,2752729,V
2756459,2760719,A
2759739,2763995,A
2759995,2764250,N
2760250,2764543,N
2761027,2765287,N
2761287,2765537,N
2761537,2765803,N
2765165,2769749,N
2765749,2769999,V
2765999,2770574,N
2766574,2771234,N
2767234,2771687,N
2767687,2772374,N
2769151,2773643,N
2770101,2774375,V
2770375,2774841,N
2770841,2775111,V
2771111,2775369,A
2771369,2775851,A
2772907,2777179,A
2773179,2777433,V
2774135,2778597,N
2774597,2779055,N
2777367,2781681,A
2777681,2782009,A
2778009,2782525,N
2778525,2783030,N
2779030,2783469,V
2779469,2784155,N
2780155,2784593,N
2780593,2785045,N
2781045,2785506,N
2781506,2785963,N
2781963,2786217,V
2782217,2786883,N
2782883,2787141,V
2785631,2789891,V
2786549,2791004,N
2787004,2791472,N
2787472,2791921,N
2787921,2792375,N
2788375,2792829,N
2788829,2793287,A
2789287,2794205,N
2790205,2794471,A
2790471,2794779,A
2790779,2795149,A
2791149,2796021,N
2792021,2796271,A
2792271,2796837,N
2792837,2797121,A
2793121,2797373,A
2799560,2804017,N
2800017,2804284,V
2800284,2804569,N
2800569,2805067,N
2801067,2805495,N
2801495,2805790,V
2801790,2806275,N
2802275,2806747,N
2802747,2807203,N
2803203,2807459,V
2803459,2807923,N
2806181,2810641,N
2806641,2811099,N
2807099,2811565,N
2807565,2811893,A
2807893,2812378,A
2809409,2813865,A
2809865,2814331,A
2812136,2816601,A
2812601,2817062,A
2813883,2818411,N
2814411,2818669,A
2814669,2819113,N
2815113,2819595,N
2815595,2819910,V
2815910,2820205,V
2817265,2821561,A
2818767,2823084,A
2819084,2823373,A
2819373,2823791,A
2820701,2825151,N
2821151,2825497,V
2822111,2826469,V
2822469,2826727,V
2823670,2828141,A
2824141,2828593,A
2826633,2831093,A
2827093,2831545,N
2827545,2832009,N
2828009,2832463,N
2828463,2832729,N
2828729,2833023,N
2829023,2833319,N
2829319,2833580,A
2829580,2834279,N
2836241,2840704,N
2836704,2841162,N
2837162,2841871,N
2837871,2842331,N
2838331,2842719,A
2838719,2843229,N
2839229,2843953,N
2839953,2844365,V
2843142,2847399,V
2844721,2848971,A
2844971,2849304,A
2845304,2849623,A
2845623,2850383,N
2846383,2850823,N
2846823,2851411,N
2847411,2851946,A
2847946,2852529,A
2850017,2854482,A
2850482,2854951,A
2850951,2855657,N
2852506,2856995,A
2853696,2858161,N
2856279,2860620,N
2856620,2860879,A
2856879,2861231,N
2857231,2861607,N
2857607,2861959,N
2857959,2862213,V
2858213,2862469,A
2859654,2864139,N
2860919,2865433,N
2861433,2865707,V
2861707,2866164,N
2862164,2866656,A
2862656,2867097,A
2865545,2869827,A
2868931,2873221,V
2870601,2875083,N
2871083,2875391,A
2871391,2875962,A
2871962,2876455,A
2873974,2878251,A
2874251,2879027,N
2875027,2879333,A
2875333,2880273,A
2878127,2882575,A
2879402,2883927,N
2879927,2884655,N
2881715,2886004,A
2885206,2889459,A
2896366,2900705,A
2897352,2901617,V
2897617,2901869,A
2897869,2902409,N
2898409,2902898,N
2898898,2903381,N
2899381,2903822,N
2901013,2905465,V
2902405,2906721,A
2902721,2907057,A
2904268,2908999,N
2905845,2910305,A
2906305,2910729,N
2906729,2911243,N
2907243,2911735,N
2908545,2913085,A
2912011,2916313,A
2912313,2916625,A
2912625,2916895,A
2925913,2930181,V
2926655,2930945,V
2931243,2935583,A
2931583,2936062,A
2932062,2936873,N
2932873,2937161,A
2933161,2937571,N
2933571,2937891,N
2933891,2938141,V
2934141,2938613,A
2934613,2939167,A
2936466,2940723,A
2936723,2940981,A
2938425,2942873,N
2940339,2944879,N
2940879,2945363,N
2941363,2945747,A
2945977,2950425,A
2947737,2951987,A
2949531,2953880,A
2956373,2960847,N
2956847,2961317,N
2960089,2964535,A
2960535,2965195,A
2962471,2966899,A
2965334,2969787,N
2965787,2970252,N
2966252,2970729,N
2966729,2971041,N
2967041,2971339,N
2967339,2971592,N
2967592,2972061,A
2968061,2972529,A
2969897,2974153,A
2970153,2974659,A
2970659,2974989,N
2970989,2975247,A
2971247,2975713,N
2971713,2976393,N
2972393,2976663,A
2972663,2977311,A
2975697,2980011,A
2976011,2980261,A
2976261,2980729,N
2977429,2981913,N
2977913,2982522,N
2978522,2982773,V
2979629,2983919,A
2984526,2988984,A
2984984,2989691,N
2985691,2990143,N
2986143,2990422,V
2986422,2990715,A
2987743,2992195,A
2992593,2997030,N
2993030,2997489,N
2993489,2997948,N
2993948,2998401,N
2994401,2998707,N
2994707,2998973,N
2994973,2999261,N
2995261,2999513,V
2995513,3000177,N
2996177,3000463,V
2996463,3001158,N
2997158,3001605,N
2997605,3002064,A
2998064,3002991,N
2998991,3003441,A
2999441,3003893,A
2999893,3004810,N
3000810,3005069,A
3001069,3005375,A
3001375,3006159,N
3002159,3006633,A
3005389,3009639,A
3007675,3011927,V
3008391,3012845,A
3008845,3013315,A
3010665,3015124,A
3011124,3015786,A
3011786,3016493,N
3012493,3017387,N
3013387,3017883,A
3013883,3018341,A
3014341,3019117,N
3015117,3019587,N
3015587,3019847,A
3015847,3020169,N
3016169,3020615,N
3016615,3021046,N
3017046,3021321,V
3018803,3023367,N
3019841,3024104,V
3023341,3027797,A
3024803,3029073,V
3025073,3029355,A
3025355,3029843,N
3026773,3031254,A
3037365,3041803,A
3038863,3043611,N
3044431,3048691,A
3045395,3049853,N
3045853,3050105,V
3046597,3051027,N
3047027,3051410,N
3047410,3051675,V
3055071,3059534,A
3056469,3060933,A
3056933,3061382,A
3057382,3062310,N
3058310,3062703,N
3058703,3062963,V
3058963,3063409,N
3059409,3064142,N
3060142,3064607,V
3064599,3068921,A
3066035,3070483,A
3066483,3071003,N
3067003,3071398,N
3067398,3071847,A
3076237,3080524,A
3082677,3087289,N
3084845,3089769,N
3085769,3090224,A
3086224,3090475,V
3087215,3091559,V
3087559,3091816,V
3087816,3092767,N
3088767,3093159,N
3089159,3093469,A
3089469,3093957,N
3089957,3094457,N
3090457,3094727,A
3090727,3095177,A
3091177,3096441,N
3092441,3096744,A
3093657,3098615,N
3094615,3099385,N
3095385,3099957,A
3095957,3100433,V
3096433,3101206,N
3097206,3101459,A
3097459,3101915,A
3110107,3114365,A
3110365,3114661,A
3110661,3115135,N
3111135,3115657,N
3111657,3116123,N
3116987,3121251,N
3117251,3121521,N
3117521,3121803,A
3117803,3122290,N
3147581,3151833,A
3151612,3156049,A
3152049,3156506,A
3152506,3157123,N
3153123,3157381,V
3153381,3157851,N
3153851,3158315,N
3154315,3158773,N
3156153,3160610,N
3156610,3160867,V
3166459,3170729,A
3166729,3171065,A
3167065,3171595,N
3167595,3172313,N
3168313,3172567,V
3168567,3173236,N
3169236,3173692,N
3170148,3174407,A
3175900,3180159,A
3177253,3181749,N
3177749,3182008,V
3178787,3183056,A
3181461,3185956,A
3181956,3186735,N
3182735,3187438,N
3183438,3187893,N
3183893,3188145,A
3184145,3188421,A
3184421,3188757,A
3188919,3193381,A
3190253,3194723,V
3195065,3199327,A
3195327,3199579,A
3202215,3206469,A
3202469,3206719,V
3202719,3207146,N
3203146,3207611,N
3203611,3207899,V
3203899,3208449,N
3204449,3208946,N
3204946,3209419,N
3205419,3209879,N
3205879,3210331,V
3207130,3211423,A
3207423,3211681,A
3210100,3214389,A
3210389,3214653,V
3211606,3215990,A
3217196,3221469,V
3220043,3224293,A
3220947,3225405,N
3221405,3225929,A
3222887,3227429,A
3224983,3229253,A
3230334,3234585,V
3232835,3237530,N
3234493,3238758,A
3234758,3239079,A
3235079,3239329,V
3236039,3240492,N
3236492,3240755,V
3240809,3245294,A
3241294,3245845,N
3241845,3246337,N
3242337,3246759,A
3242759,3247217,A
3243217,3248148,N
3244148,3248600,N
3244600,3249049,N
3245049,3249508,N
3245508,3249997,N
3245997,3250271,V
3246271,3250588,A
3246588,3251291,N
3247291,3251783,V
3250057,3254476,A
3250476,3254921,A
3252131,3256541,A
3252541,3257053,A
3253616,3257883,V
3253883,3258140,A
3258413,3262682,V
3258682,3262937,N
3260557,3265014,N
3261014,3265467,N
3262173,3266451,V
3263271,3267760,N
3263760,3268225,A
3264225,3268883,N
3264883,3269369,N
3265369,3269809,A
3266664,3271379,N
3267379,3271857,N
3267857,3272280,A
3268280,3272769,A
3273059,3277521,N
3273521,3277971,N
3273971,3278425,N
3274425,3278877,N
3274877,3279332,N
3275332,3279787,N
3275787,3280239,N
3276239,3280701,N
3276701,3281164,N
3277164,3281829,N
3277829,3282089,V
3278089,3282751,N
3278751,3283215,N
3281010,3285477,A
3281477,3285945,A
3284351,3288829,A
3284829,3289287,A
3286305,3290845,A
3290752,3295233,A
3292085,3296558,A
3295867,3300123,A
3298607,3302861,A
3303385,3307845,N
3303845,3308335,N
3304335,3308779,A
3305649,3310115,A
3325225,3329705,N
3325705,3330007,A
3326007,3330258,A
3340623,3344923,A
3340923,3345185,A
3342132,3346612,N
3342612,3346919,V
3345345,3349597,V
3345597,3349851,V
3346383,3350635,V
3358543,3362939,A
3369165,3373458,A
3372487,3376744,A
3380491,3384803,V
3393483,3397935,N
3393935,3398189,A
3394189,3398635,N
3394635,3399081,N
3395081,3399465,A
3395465,3399961,N
3398741,3403201,N
3399815,3404073,A
3400073,3404431,N
3400431,3404731,N
3400731,3404985,N
3400985,3405454,N
3401454,3405917,N
3405781,3410035,A
3411127,3415578,A
3411578,3415831,A
3411831,3416269,N
3412269,3416714,N
3412714,3416978,V
3412978,3417509,N
3413509,3418059,N
3414059,3418526,A
3414526,3419435,N
3416010,3420305,A
3416305,3420555,V
3422529,3426985,A
3422985,3427458,A
3423458,3427908,N
3423908,3428362,N
3424362,3428761,N
3424761,3429113,N
3425113,3429363,V
3425363,3430077,N
3426077,3430532,V
3439835,3444087,A
3440087,3444567,N
3440567,3444859,V
3440859,3445121,V
3441121,3445863,N
3441863,3446285,N
3442285,3446983,N
3459033,3463541,A
3461159,3465437,A
3473675,3478129,A
3474129,3478427,V
3474427,3479085,N
3475085,3479611,N
3475611,3480091,N
3476091,3480563,N
3476563,3480819,N
3476819,3481111,A
3477111,3481401,A
3478131,3482621,N
3478621,3483063,N
3479063,3483379,V
3479379,3483997,N
3479997,3484543,N
3480543,3485017,V
3481975,3486471,N
3482471,3486721,A
3486603,3491071,A
3487071,3491535,A
3502755,3507217,N
3504427,3508923,N
3506145,3510625,V
3509656,3514135,A
3511057,3515336,V
3512205,3516481,A
3516159,3520411,A
3517269,3521533,V
3520512,3524975,A
3521762,3526239,N
3522239,3526511,V
3522511,3526773,A
3525213,3529673,A
3525673,3530139,A
3526139,3530859,N
3526859,3531345,N
3527345,3531809,N
3535069,3539569,A
3536863,3541127,V
3541311,3545793,A
3541793,3546445,N
3542445,3546705,V
3542705,3547223,N
3543223,3547513,V
3543513,3547763,V
3543763,3548430,N
3544430,3548929,N
3544929,3549187,A
3545187,3549458,N
3545458,3549935,N
3545935,3550387,N
3546387,3550837,V
3547758,3552013,A
3548013,3552674,N
3550369,3555071,A
3552356,3556911,N
3552911,3557173,A
3553173,3557620,A
3553620,3558421,N
3554421,3558781,A
3554781,3559277,N
3555277,3559753,N
3555753,3560217,A
3563626,3567940,A
3563940,3568427,A
3564427,3568889,N
3564889,3569533,N
3565533,3569793,V
3565793,3570411,N
3566411,3570875,N
3566875,3571317,A
3567317,3571593,A
3575264,3579521,V
3575521,3579777,V
3576794,3581049,V
3578343,3582761,A
3579454,3583705,A
3579705,3584005,N
3580005,3584331,N
3580331,3584595,N
3580595,3584847,V
3580847,3585297,N
3581297,3585551,V
3581551,3585995,N
3581995,3586447,N
3583080,3587575,N
3583575,3588041,A
3585305,3589602,V
3589037,3593295,V
